0.09456603229045868,0.07618353741916131
0.09355342388153076,0.07777360626960128
0.09378989785909653,0.07678193194798644
0.09343915432691574,0.07666237979102598
0.09338926523923874,0.07663497868736181
0.06357242912054062,0.058613405706792
0.05914344638586044,0.05743247592340874
0.05725092813372612,0.057582374012408656
0.05574437975883484,0.05691453668494796
0.054211873561143875,0.05688940903177538
0.05137250944972038,0.05657317569161107
0.049485187977552414,0.05643698550281562
0.04783789440989494,0.05694967371330485
0.04652373865246773,0.056699829392099305
0.04526640847325325,0.058475197391588164
0.042883679270744324,0.057845683440197054
0.04152257367968559,0.057919935472462235
0.04043906554579735,0.05912530725915101
0.039616119116544724,0.05773052233925865
0.03884094953536987,0.057978216518209766
0.037359707057476044,0.05811338175772431
0.03637970611453056,0.05882588546585744
0.03579540178179741,0.05811458782527019
0.03527222201228142,0.058398702491652875
